Date,Open,High,Low,Close,Adj Close,Volume
2004-11-24,10832.02,10915.2,10828.11,10872.33,10872.33,60900
2004-11-25,10853.1,10900.34,10818.24,10900.34,10900.34,62300
2004-11-26,10924.45,10927.44,10816.38,10833.75,10833.75,66900
2004-11-29,10844.36,11013.3,10844.31,10977.89,10977.89,73900
2004-11-30,10909.25,10923.56,10841.27,10899.25,10899.25,67700
2004-12-01,10790.45,10800.33,10721.59,10784.25,10784.25,63900
2004-12-02,10922.57,10995.38,10912.87,10973.07,10973.07,67900
2004-12-03,11064.25,11107.1,11059.56,11074.89,11074.89,76500
2004-12-06,11021.16,11026.86,10959.49,10981.96,10981.96,74300
2004-12-07,10971.21,11001.68,10863.81,10873.63,10873.63,58100
2004-12-08,10808.44,10948.97,10808.44,10941.37,10941.37,65800
2004-12-09,10930.87,10930.87,10742.73,10776.63,10776.63,73700
2004-12-10,10730.38,10828.67,10730.38,10756.8,10756.8,147700
2004-12-13,10825.06,10854.76,10785.59,10789.25,10789.25,61900
2004-12-14,10842.8,10941.7,10821.36,10915.58,10915.58,68800
2004-12-15,10952.71,10999.92,10921.65,10956.46,10956.46,68900
2004-12-16,10909.29,10980.21,10871.69,10924.37,10924.37,63200
2004-12-17,10939.2,11130.82,10921.81,11078.32,11078.32,67900
2004-12-20,11073.55,11129.13,11036.8,11103.42,11103.42,59200
2004-12-21,11125.22,11186.71,11125.22,11125.92,11125.92,67700
2004-12-22,11205.92,11240.18,11193.67,11209.44,11209.44,79500
2004-12-24,11302.46,11369.98,11302.46,11365.48,11365.48,71900
2004-12-27,11374.52,11383.1,11325.46,11362.35,11362.35,46400
2004-12-28,11314.4,11424.13,11314.4,11424.13,11424.13,64500
2004-12-29,11481.32,11500.95,11381.56,11381.56,11381.56,60200
2004-12-30,11462.31,11489.28,11454.94,11488.76,11488.76,29800
2005-01-04,11458.27,11547.02,11431.57,11517.75,11517.75,41000
2005-01-05,11458.92,11461.1,11416.97,11437.52,11437.52,77500
2005-01-06,11372.35,11492.26,11372.21,11492.26,11492.26,87100
2005-01-07,11528.69,11528.69,11432.19,11433.24,11433.24,72300
2005-01-11,11495.46,11580.69,11495.46,11539.99,11539.99,87800
2005-01-12,11537.6,11548.89,11449.49,11453.39,11453.39,85000
2005-01-13,11398.94,11424.68,11355.05,11358.22,11358.22,69400
2005-01-14,11341.8,11491.18,11320.49,11438.39,11438.39,111300
2005-01-17,11475.2,11535.86,11453.86,11487.1,11487.1,100500
2005-01-18,11504.16,11509.4,11401.32,11423.26,11423.26,106500
2005-01-19,11467.74,11486.93,11396.43,11405.34,11405.34,89600
2005-01-20,11335.12,11335.12,11259.27,11284.77,11284.77,86300
2005-01-21,11226.07,11290.14,11222.24,11238.37,11238.37,74600
2005-01-24,11213.03,11303.21,11212.63,11289.49,11289.49,75500
2005-01-25,11261.62,11276.91,11214.6,11276.91,11276.91,81600
2005-01-26,11346.81,11379.57,11329.42,11376.57,11376.57,108300
2005-01-27,11390.09,11390.09,11316.3,11341.31,11341.31,85900
2005-01-28,11334.41,11340.28,11218.88,11320.58,11320.58,87800
2005-01-31,11296.99,11467.5,11266.09,11387.59,11387.59,88200
2005-02-01,11422.02,11422.02,11330.06,11384.4,11384.4,103900
2005-02-02,11432.34,11447.28,11399.62,11407.14,11407.14,103900
2005-02-03,11430.9,11444.18,11344.41,11389.35,11389.35,102800
2005-02-04,11381.5,11383.05,11271.04,11360.4,11360.4,89000
2005-02-07,11393.04,11531.25,11381.78,11499.86,11499.86,72700
2005-02-08,11504.12,11519.03,11464.34,11490.43,11490.43,105500
2005-02-09,11519.9,11538.13,11457.96,11473.35,11473.35,111200
2005-02-10,11434.89,11553.73,11414.99,11553.56,11553.56,112200
2005-02-14,11644.4,11677.57,11626.42,11632.2,11632.2,110400
2005-02-15,11648.68,11676.26,11635.57,11646.49,11646.49,75100
2005-02-16,11629.69,11684.91,11585.46,11601.68,11601.68,82800
2005-02-17,11583.84,11638.18,11574.06,11582.72,11582.72,73100
2005-02-18,11562.93,11660.12,11562.93,11660.12,11660.12,75500
2005-02-21,11682.19,11690.49,11651.02,11651.02,11651.02,70200
2005-02-22,11636.47,11651.51,11592.04,11597.71,11597.71,69000
2005-02-23,11510.76,11510.76,11452.42,11500.18,11500.18,75600
2005-02-24,11513.84,11557.86,11507.2,11531.15,11531.15,65100
2005-02-25,11585.84,11677.2,11585.46,11658.25,11658.25,74500
2005-02-28,11742.01,11754.9,11704.32,11740.6,11740.6,93200
2005-03-01,11734.14,11780.53,11719.77,11780.53,11780.53,103300
2005-03-02,11804.84,11831.69,11780.61,11813.71,11813.71,100500
2005-03-03,11790.91,11856.46,11790.91,11856.46,11856.46,98500
2005-03-04,11815.79,11881.98,11769.67,11873.05,11873.05,99100
2005-03-07,11935.8,11975.46,11917.77,11925.36,11925.36,103800
2005-03-08,11936.84,11936.84,11878.89,11886.91,11886.91,86800
2005-03-09,11882.25,11966.69,11882.25,11966.69,11966.69,105900
2005-03-10,11892.38,11959.18,11863.54,11864.91,11864.91,99000
2005-03-11,11838.02,11964.21,11838.02,11923.89,11923.89,177800
2005-03-14,11947.29,11955.29,11850.25,11850.25,11850.25,84500
2005-03-15,11899.2,11912.81,11785.16,11821.09,11821.09,87700
2005-03-16,11822.18,11873.18,11793.03,11873.18,11873.18,72000
2005-03-17,11785.95,11808.04,11754.98,11775.5,11775.5,86500
2005-03-18,11792.29,11922.54,11790.96,11879.81,11879.81,80000
2005-03-22,11867.34,11889.13,11830.96,11841.97,11841.97,89000
2005-03-23,11823.97,11823.97,11681.16,11739.12,11739.12,94500
2005-03-24,11741.17,11819.37,11706.27,11745.97,11745.97,88300
2005-03-25,11788.68,11802.7,11732.8,11761.1,11761.1,66400
2005-03-28,11709.79,11816.72,11709.79,11792.3,11792.3,57400
2005-03-29,11809.66,11809.66,11563.12,11599.82,11599.82,83700
2005-03-30,11548.93,11608.45,11506.85,11565.88,11565.88,94300
2005-03-31,11623.1,11668.95,11590.72,11668.95,11668.95,73200
2005-04-01,11590.45,11723.63,11557.13,11723.63,11723.63,79400
2005-04-04,11666.31,11701.19,11652.66,11667.54,11667.54,79600
2005-04-05,11695.97,11786.65,11695.97,11774.31,11774.31,80400
2005-04-06,11783.74,11841.25,11760.71,11827.16,11827.16,72300
2005-04-07,11848.49,11848.49,11757.87,11810.99,11810.99,83000
2005-04-08,11867.15,11911.9,11839.66,11874.75,11874.75,90800
2005-04-11,11847.92,11847.92,11744.86,11745.64,11745.64,65600
2005-04-12,11739.05,11764.01,11657.66,11670.3,11670.3,62100
2005-04-13,11688.22,11718.78,11602.94,11637.52,11637.52,72100
2005-04-14,11578.78,11580.55,11474.82,11563.17,11563.17,81800
2005-04-15,11463.15,11463.15,11343.73,11370.69,11370.69,95400
2005-04-18,11223.65,11223.65,10920.66,10938.44,10938.44,130800
2005-04-19,11019.76,11082.84,10966.46,11065.86,11065.86,100200
2005-04-20,11173.84,11199.38,11052.38,11088.58,11088.58,85000
2005-04-21,10950.73,11001.31,10770.58,10984.39,10984.39,102200
2005-04-22,11116.61,11134.99,11045.95,11045.95,11045.95,82600
2005-04-25,11064.95,11114.45,11020.59,11073.77,11073.77,58100
2005-04-26,11085.75,11085.75,11019.94,11035.83,11035.83,65300
2005-04-27,10968.77,11022.44,10968.58,11005.42,11005.42,82700
2005-04-28,10979.05,11008.9,10892.71,11008.9,11008.9,105600
2005-05-02,10954.21,11035.95,10913.97,11002.11,11002.11,59600
2005-05-06,11119.78,11192.17,11109.33,11192.17,11192.17,75600
2005-05-09,11199.1,11199.1,11119.48,11171.32,11171.32,81300
2005-05-10,11193.22,11211.36,11125.0,11159.46,11159.46,85100
2005-05-11,11091.26,11120.7,11038.26,11120.7,11120.7,71700
2005-05-12,11118.13,11135.5,11069.69,11077.94,11077.94,70600
2005-05-13,11044.71,11103.08,11017.79,11049.11,11049.11,79000
2005-05-16,11045.29,11048.85,10935.53,10947.22,10947.22,68500
2005-05-17,11046.3,11066.76,10788.59,10825.39,10825.39,86300
2005-05-18,10848.63,10891.69,10821.41,10835.41,10835.41,77300
2005-05-19,10973.28,11102.43,10953.08,11077.16,11077.16,87400
2005-05-20,11104.33,11110.45,11034.82,11037.29,11037.29,70800
2005-05-23,11073.01,11163.54,11056.86,11158.65,11158.65,66500
2005-05-24,11184.64,11199.23,11101.93,11133.65,11133.65,75000
2005-05-25,11127.31,11127.9,10988.37,11014.43,11014.43,83400
2005-05-26,11024.36,11047.37,10978.85,11027.94,11027.94,79400
2005-05-27,11098.26,11192.33,11089.23,11192.33,11192.33,69500
2005-05-30,11201.32,11302.52,11197.79,11266.33,11266.33,78500
2005-05-31,11273.81,11297.33,11221.46,11276.59,11276.59,80600
2005-06-01,11220.94,11329.67,11220.55,11329.67,11329.67,76300
2005-06-02,11341.89,11374.69,11280.05,11280.05,11280.05,82100
2005-06-03,11302.96,11317.94,11233.65,11300.05,11300.05,67300
2005-06-06,11232.65,11270.62,11184.6,11270.62,11270.62,60700
2005-06-07,11233.08,11258.28,11179.13,11217.45,11217.45,59200
2005-06-08,11235.27,11322.43,11229.86,11281.03,11281.03,73200
2005-06-09,11289.03,11294.43,11148.36,11160.88,11160.88,67000
2005-06-10,11192.99,11331.37,11173.93,11304.23,11304.23,145300
2005-06-13,11308.65,11371.82,11299.78,11311.51,11311.51,65300
2005-06-14,11348.53,11363.48,11326.51,11335.92,11335.92,64100
2005-06-15,11365.62,11429.93,11355.85,11415.88,11415.88,82800
2005-06-16,11419.94,11462.52,11386.01,11416.38,11416.38,91900
2005-06-17,11472.36,11514.03,11463.36,11514.03,11514.03,91000
2005-06-20,11539.18,11539.18,11455.23,11483.35,11483.35,80200
2005-06-21,11474.23,11511.23,11464.25,11488.74,11488.74,57900
2005-06-22,11487.06,11560.6,11445.43,11547.28,11547.28,70700
2005-06-23,11539.42,11576.75,11530.78,11576.75,11576.75,61500
2005-06-24,11480.33,11537.03,11472.61,11537.03,11537.03,64600
2005-06-27,11445.64,11445.64,11378.99,11414.28,11414.28,57900
2005-06-28,11421.48,11519.48,11413.84,11513.83,11513.83,70100
2005-06-29,11567.82,11594.57,11547.13,11577.44,11577.44,66700
2005-06-30,11573.78,11589.63,11542.45,11584.01,11584.01,61800
2005-07-01,11573.37,11663.66,11540.93,11630.13,11630.13,71900
2005-07-04,11664.22,11664.22,11629.16,11651.55,11651.55,61200
2005-07-05,11645.23,11658.26,11606.76,11616.7,11616.7,64800
2005-07-06,11648.04,11676.2,11603.53,11603.53,11603.53,66800
2005-07-07,11586.12,11602.81,11567.51,11590.14,11590.14,68200
2005-07-08,11563.84,11653.26,11563.84,11565.99,11565.99,93000
2005-07-11,11676.97,11713.12,11668.77,11674.79,11674.79,64200
2005-07-12,11737.32,11738.3,11672.94,11692.14,11692.14,63200
2005-07-13,11705.83,11707.96,11659.65,11659.84,11659.84,63100
2005-07-14,11715.46,11784.51,11715.46,11764.26,11764.26,64600
2005-07-15,11825.67,11828.31,11758.68,11758.68,11758.68,71000
2005-07-19,11761.61,11770.56,11731.99,11764.84,11764.84,78900
2005-07-20,11780.73,11816.99,11761.21,11789.35,11789.35,84800
2005-07-21,11808.53,11867.23,11786.73,11786.73,11786.73,75800
2005-07-22,11751.92,11753.01,11650.37,11695.05,11695.05,66900
2005-07-25,11721.7,11782.21,11718.66,11762.65,11762.65,68100
2005-07-26,11762.69,11772.68,11719.02,11737.96,11737.96,65500
2005-07-27,11770.57,11848.66,11770.57,11835.08,11835.08,74500
2005-07-28,11881.86,11889.86,11853.62,11858.31,11858.31,82100
2005-07-29,11900.56,11913.5,11826.86,11899.6,11899.6,83700
2005-08-01,11907.42,11972.84,11906.04,11946.92,11946.92,96200
2005-08-02,11954.23,11982.2,11920.88,11940.2,11940.2,92900
2005-08-03,11987.98,12009.56,11950.31,11981.8,11981.8,93600
2005-08-04,11945.14,11945.14,11823.2,11883.31,11883.31,87600
2005-08-05,11842.16,11863.39,11724.61,11766.48,11766.48,76600
2005-08-08,11670.71,11794.84,11614.71,11778.98,11778.98,83800
2005-08-09,11797.33,11958.07,11797.33,11900.32,11900.32,89800
2005-08-10,11996.29,12138.71,11991.69,12098.08,12098.08,132700
2005-08-11,12178.08,12284.76,12167.48,12263.32,12263.32,127400
2005-08-12,12276.24,12324.43,12228.13,12261.68,12261.68,107700
2005-08-15,12254.53,12308.61,12236.61,12256.55,12256.55,103600
2005-08-16,12324.76,12336.85,12277.41,12315.67,12315.67,116600
2005-08-17,12286.83,12369.74,12270.85,12273.12,12273.12,135100
2005-08-18,12322.8,12369.53,12292.82,12307.37,12307.37,99700
2005-08-19,12276.8,12291.73,12219.52,12291.73,12291.73,91000
2005-08-22,12330.7,12478.82,12330.7,12452.51,12452.51,116200
2005-08-23,12511.81,12612.16,12472.93,12472.93,12472.93,137600
2005-08-24,12421.53,12515.66,12416.51,12502.26,12502.26,96200
2005-08-25,12443.21,12466.84,12401.34,12405.16,12405.16,95700
2005-08-26,12458.08,12482.63,12385.03,12439.48,12439.48,89900
2005-08-29,12386.76,12386.76,12274.81,12309.83,12309.83,86400
2005-08-30,12411.41,12457.04,12396.1,12453.14,12453.14,101000
2005-08-31,12428.6,12443.94,12393.68,12413.6,12413.6,87200
2005-09-01,12501.43,12573.01,12501.43,12506.97,12506.97,111100
2005-09-02,12571.88,12600.0,12544.37,12600.0,12600.0,89700
2005-09-05,12616.3,12655.15,12580.37,12634.88,12634.88,98900
2005-09-06,12686.68,12730.21,12581.28,12599.43,12599.43,149200
2005-09-07,12682.85,12682.85,12574.9,12607.59,12607.59,111400
2005-09-08,12601.02,12601.02,12498.4,12533.89,12533.89,113600
2005-09-09,12561.84,12692.04,12556.43,12692.04,12692.04,201400
2005-09-12,12841.02,12926.57,12813.97,12896.43,12896.43,126200
2005-09-13,12896.22,12940.68,12847.19,12901.95,12901.95,130600
2005-09-14,12847.62,12871.54,12830.88,12834.25,12834.25,129000
2005-09-15,12817.78,12986.78,12806.71,12986.78,12986.78,158900
2005-09-16,12992.18,12992.99,12888.74,12958.68,12958.68,155100
2005-09-20,12991.63,13159.39,12991.63,13148.57,13148.57,185200
2005-09-21,13181.71,13235.42,13108.65,13196.57,13196.57,230500
2005-09-22,13120.89,13170.36,13090.28,13159.36,13159.36,177900
2005-09-26,13229.27,13392.63,13229.27,13392.63,13392.63,195100
2005-09-27,13370.09,13373.0,13282.3,13310.04,13310.04,237500
2005-09-28,13307.53,13487.85,13306.52,13435.91,13435.91,226500
2005-09-29,13515.73,13617.24,13440.9,13617.24,13617.24,245800
2005-09-30,13677.45,13678.44,13539.15,13574.3,13574.3,198400
2005-10-03,13566.2,13584.61,13454.67,13525.28,13525.28,203400
2005-10-04,13597.38,13738.84,13593.01,13738.84,13738.84,201500
2005-10-05,13761.81,13783.6,13655.94,13689.89,13689.89,181100
2005-10-06,13554.56,13554.56,13285.83,13359.51,13359.51,180200
2005-10-07,13279.3,13332.12,13221.33,13227.74,13227.74,163000
2005-10-11,13280.33,13556.71,13241.84,13556.71,13556.71,170600
2005-10-12,13565.87,13704.09,13463.74,13463.74,13463.74,202100
2005-10-13,13388.02,13475.86,13266.98,13449.24,13449.24,134700
2005-10-14,13581.32,13581.32,13361.96,13420.54,13420.54,136500
2005-10-17,13486.18,13510.63,13341.64,13400.29,13400.29,119400
2005-10-18,13376.19,13441.78,13321.97,13352.24,13352.24,187600
2005-10-19,13297.65,13304.98,13073.46,13129.49,13129.49,179300
2005-10-20,13221.91,13264.4,13175.93,13190.46,13190.46,170400
2005-10-21,13065.96,13243.08,12996.29,13199.95,13199.95,142800
2005-10-24,13232.41,13244.24,13083.04,13106.18,13106.18,115700
2005-10-25,13227.92,13336.64,13219.05,13280.62,13280.62,149100
2005-10-26,13291.46,13406.19,13285.6,13395.02,13395.02,143400
2005-10-27,13440.72,13501.24,13387.66,13417.08,13417.08,166000
2005-10-28,13344.93,13373.43,13272.84,13346.54,13346.54,158200
2005-10-31,13459.99,13606.5,13456.07,13606.5,13606.5,178900
2005-11-01,13718.21,13867.86,13706.33,13867.86,13867.86,113700
2005-11-02,13865.1,13927.51,13807.81,13894.78,13894.78,241100
2005-11-04,14040.63,14099.49,13978.96,14075.96,14075.96,226900
2005-11-07,14084.11,14097.59,13982.75,14061.6,14061.6,213900
2005-11-08,14067.78,14071.74,13982.85,14036.73,14036.73,301900
2005-11-09,13989.31,14136.16,13951.4,14072.2,14072.2,252400
2005-11-10,14058.29,14121.71,13981.99,14080.88,14080.88,181400
2005-11-11,14170.33,14206.14,14133.89,14155.06,14155.06,151300
2005-11-14,14218.72,14218.72,14105.45,14116.04,14116.04,153600
2005-11-15,14069.87,14142.27,14043.45,14091.77,14091.77,166600
2005-11-16,14035.74,14170.87,14015.62,14170.87,14170.87,186700
2005-11-17,14192.78,14448.75,14169.47,14411.79,14411.79,171600
2005-11-18,14542.78,14633.35,14542.78,14623.12,14623.12,150800
2005-11-21,14719.28,14808.21,14590.56,14680.43,14680.43,171000
2005-11-22,14726.04,14763.26,14650.06,14708.32,14708.32,128300
2005-11-24,14816.71,14866.99,14721.6,14742.58,14742.58,130500
2005-11-25,14693.87,14784.29,14613.18,14784.29,14784.29,128100
2005-11-28,14847.58,14986.94,14821.75,14986.94,14986.94,121300
2005-11-29,14900.64,14995.08,14868.03,14927.7,14927.7,128100
2005-11-30,14981.34,15013.24,14872.15,14872.15,14872.15,148900
2005-12-01,14914.75,15130.5,14880.18,15130.5,15130.5,150800
2005-12-02,15272.62,15421.6,15245.36,15421.6,15421.6,211700
2005-12-05,15413.52,15563.39,15379.64,15551.31,15551.31,244600
2005-12-06,15518.67,15572.72,15423.38,15423.38,15423.38,188600
2005-12-07,15520.34,15558.32,15467.75,15484.66,15484.66,151200
2005-12-08,15470.65,15523.15,15183.36,15183.36,15183.36,147800
2005-12-09,15127.8,15447.13,15117.15,15404.05,15404.05,254500
2005-12-12,15549.65,15764.99,15548.46,15738.7,15738.7,185600
2005-12-13,15754.31,15782.3,15666.09,15778.86,15778.86,238400
2005-12-14,15817.93,15885.52,15447.15,15464.58,15464.58,228800
2005-12-15,15376.27,15469.35,15254.44,15254.44,15254.44,151500
2005-12-16,15222.0,15365.48,15095.56,15173.07,15173.07,149100
2005-12-19,15252.15,15391.48,15196.0,15391.48,15391.48,98200
2005-12-20,15388.71,15647.69,15365.39,15641.26,15641.26,122100
2005-12-21,15713.07,16010.17,15711.91,15957.57,15957.57,134700
2005-12-22,15975.99,15991.3,15759.73,15941.37,15941.37,161800
2005-12-26,16027.66,16108.94,16026.18,16107.67,16107.67,101800
2005-12-27,16033.94,16079.18,15962.73,15969.4,15969.4,84500
2005-12-28,15920.67,16194.61,15911.23,16194.61,16194.61,82000
2005-12-29,16247.54,16445.56,16246.67,16344.2,16344.2,96200
2005-12-30,16412.75,16413.18,16111.43,16111.43,16111.43,55500
2006-01-04,16294.65,16361.54,16250.76,16361.54,16361.54,94300
2006-01-05,16441.27,16474.52,16368.51,16425.37,16425.37,164500
2006-01-06,16408.31,16479.55,16320.43,16428.21,16428.21,170400
2006-01-10,16487.05,16487.05,16124.35,16124.35,16124.35,154600
2006-01-11,16164.92,16363.59,16005.24,16363.59,16363.59,146200
2006-01-12,16426.69,16472.99,16310.45,16445.19,16445.19,129700
2006-01-13,16454.32,16490.27,16383.23,16454.95,16454.95,137500
2006-01-16,16360.04,16387.63,16221.59,16268.03,16268.03,109900
2006-01-17,16152.07,16324.17,15805.95,15805.95,15805.95,140300
2006-01-18,15725.64,15725.64,15059.52,15341.18,15341.18,192400
2006-01-19,15396.6,15740.82,15396.6,15696.28,15696.28,148000
2006-01-20,15847.17,15875.39,15597.77,15696.69,15696.69,123900
2006-01-23,15497.61,15564.9,15312.71,15360.65,15360.65,108400
2006-01-24,15470.91,15685.14,15470.39,15648.89,15648.89,94500
2006-01-25,15725.76,15849.52,15651.0,15651.0,15651.0,143700
2006-01-26,15783.7,15891.02,15764.89,15891.02,15891.02,121800
2006-01-27,16079.94,16460.68,16079.92,16460.68,16460.68,153900
2006-01-30,16615.91,16754.6,16538.72,16551.23,16551.23,203400
2006-01-31,16603.9,16718.79,16561.31,16649.82,16649.82,143200
2006-02-01,16594.9,16671.91,16480.09,16480.09,16480.09,160300
2006-02-02,16632.6,16736.18,16611.53,16710.55,16710.55,158600
2006-02-03,16596.21,16665.1,16567.87,16659.64,16659.64,124900
2006-02-06,16736.23,16777.37,16578.19,16747.76,16747.76,120200
2006-02-07,16768.16,16769.37,16681.04,16720.99,16720.99,151500
2006-02-08,16609.96,16682.91,16272.68,16272.68,16272.68,134400
2006-02-09,16444.74,16540.49,16351.43,16439.67,16439.67,130700
2006-02-10,16525.5,16525.5,16090.93,16257.83,16257.83,180300
2006-02-13,16191.93,16191.93,15877.66,15877.66,15877.66,143800
2006-02-14,15845.19,16184.87,15691.86,16184.87,16184.87,149100
2006-02-15,16302.94,16312.74,15932.83,15932.83,15932.83,123300
2006-02-16,15901.38,16109.2,15842.0,16043.67,16043.67,116200
2006-02-17,16078.51,16129.94,15702.67,15713.45,15713.45,121600
2006-02-20,15620.58,15661.85,15389.58,15437.93,15437.93,128800
2006-02-21,15602.83,15894.94,15573.71,15894.94,15894.94,126700
2006-02-22,15882.64,15923.0,15679.91,15781.78,15781.78,145700
2006-02-23,15908.87,16096.1,15892.51,16096.1,16096.1,121300
2006-02-24,16034.67,16118.11,15947.04,16101.91,16101.91,122900
2006-02-27,16156.15,16290.15,16123.29,16192.95,16192.95,152600
2006-02-28,16218.62,16229.68,15953.32,16205.43,16205.43,154400
2006-03-01,16026.82,16053.3,15910.65,15964.46,15964.46,139300
2006-03-02,16068.76,16106.26,15879.71,15909.76,15909.76,118200
2006-03-03,15835.43,15897.29,15658.64,15663.34,15663.34,111200
2006-03-06,15668.63,15901.16,15609.8,15901.16,15901.16,99900
2006-03-07,15864.57,15864.57,15678.12,15726.02,15726.02,113100
2006-03-08,15657.79,15720.65,15553.14,15627.49,15627.49,113400
2006-03-09,15645.3,16049.61,15645.3,16036.91,16036.91,117800
2006-03-10,16007.41,16264.89,15982.02,16115.63,16115.63,166700
2006-03-13,16264.59,16379.47,16242.16,16361.51,16361.51,94700
2006-03-14,16401.11,16410.29,16238.36,16238.36,16238.36,94600
2006-03-15,16342.52,16367.76,16291.77,16319.04,16319.04,89700
2006-03-16,16354.71,16356.49,16032.55,16096.21,16096.21,97400
2006-03-17,16172.74,16339.73,16106.38,16339.73,16339.73,90600
2006-03-20,16299.35,16667.13,16299.35,16624.8,16624.8,102200
2006-03-22,16578.5,16583.25,16477.26,16495.48,16495.48,122700
2006-03-23,16605.48,16661.14,16464.47,16489.37,16489.37,98900
2006-03-24,16501.5,16612.52,16462.47,16560.87,16560.87,80800
2006-03-27,16599.92,16711.16,16599.92,16650.1,16650.1,92600
2006-03-28,16550.47,16690.24,16463.95,16690.24,16690.24,95600
2006-03-29,16670.38,16976.29,16613.72,16938.41,16938.41,109100
2006-03-30,17011.13,17125.64,16974.47,17045.34,17045.34,140500
2006-03-31,17088.76,17094.61,16995.77,17059.66,17059.66,100600
2006-04-03,17127.61,17387.08,17105.5,17333.31,17333.31,129600
2006-04-04,17295.58,17410.3,17266.39,17292.91,17292.91,115400
2006-04-05,17340.14,17464.54,17187.35,17243.98,17243.98,125800
2006-04-06,17365.57,17489.33,17347.01,17489.33,17489.33,111400
2006-04-07,17498.88,17563.37,17418.94,17563.37,17563.37,118000
2006-04-10,17455.03,17489.61,17385.25,17456.58,17456.58,103900
2006-04-11,17460.68,17489.16,17295.42,17418.13,17418.13,111600
2006-04-12,17297.18,17325.21,17162.0,17162.55,17162.55,117500
2006-04-13,17232.28,17303.27,17068.96,17199.15,17199.15,101200
2006-04-14,17319.33,17319.33,17149.08,17233.82,17233.82,89500
2006-04-17,17233.73,17233.73,17000.36,17000.36,17000.36,78300
2006-04-18,16971.76,17268.05,16945.3,17232.86,17232.86,98400
2006-04-19,17405.92,17459.24,17350.12,17350.12,17350.12,104500
2006-04-20,17391.94,17412.59,17283.97,17317.53,17317.53,96200
2006-04-21,17332.35,17479.73,17258.49,17403.96,17403.96,109000
2006-04-24,17245.62,17245.62,16892.15,16914.4,16914.4,110600
2006-04-25,16929.36,17000.2,16787.44,16970.29,16970.29,103400
2006-04-26,16993.23,17107.93,16944.54,17055.93,17055.93,105100
2006-04-27,17118.92,17176.06,17094.72,17114.54,17114.54,103600
2006-04-28,17039.37,17043.67,16750.5,16906.23,16906.23,112500
2006-05-01,16929.83,16965.33,16868.69,16925.71,16925.71,79600
2006-05-02,16920.13,17188.54,16900.33,17153.77,17153.77,89300
2006-05-08,17334.19,17375.25,17248.59,17291.67,17291.67,121000
2006-05-09,17253.81,17294.5,17178.95,17190.91,17190.91,116600
2006-05-10,17161.47,17253.11,16883.39,16951.93,16951.93,127600
2006-05-11,16887.37,17087.0,16840.85,16862.14,16862.14,110100
2006-05-12,16655.98,16655.98,16422.49,16601.78,16601.78,131700
2006-05-15,16395.88,16486.91,16317.2,16486.91,16486.91,118700
2006-05-16,16508.89,16596.48,16116.73,16158.42,16158.42,134500
2006-05-17,16259.02,16319.3,16033.66,16307.67,16307.67,147800
2006-05-18,16089.25,16139.14,15914.39,16087.18,16087.18,131800
2006-05-19,16041.18,16166.34,15925.69,16155.45,16155.45,125000
2006-05-22,16254.56,16268.51,15837.26,15857.87,15857.87,126400
2006-05-23,15722.05,15776.2,15582.86,15599.2,15599.2,137300
2006-05-24,15676.64,15907.2,15508.51,15907.2,15907.2,136200
2006-05-25,15809.33,15849.23,15644.62,15693.75,15693.75,104500
2006-05-26,15827.87,15970.76,15819.32,15970.76,15970.76,101900
2006-05-29,16111.54,16111.54,15885.07,15915.68,15915.68,96700
2006-05-30,15920.79,15937.91,15814.83,15859.45,15859.45,86400
2006-05-31,15660.87,15660.87,15442.53,15467.33,15467.33,114500
2006-06-01,15603.25,15655.0,15417.51,15503.74,15503.74,102500
2006-06-02,15600.28,15789.31,15266.97,15789.31,15789.31,141200
2006-06-05,15719.31,15784.95,15622.75,15668.31,15668.31,89700
2006-06-06,15500.92,15507.78,15340.93,15384.86,15384.86,96300
2006-06-07,15285.05,15433.29,15095.15,15096.01,15096.01,122100
2006-06-08,14990.04,14990.04,14496.96,14633.03,14633.03,171400
2006-06-09,14530.5,14825.48,14389.31,14750.84,14750.84,219300
2006-06-12,14685.46,14845.04,14580.87,14833.01,14833.01,116000
2006-06-13,14650.59,14658.23,14218.6,14218.6,14218.6,118500
2006-06-14,14084.52,14458.82,14045.53,14309.56,14309.56,146000
2006-06-15,14453.33,14593.85,14417.7,14470.76,14470.76,112600
2006-06-16,14679.35,14976.67,14679.35,14879.34,14879.34,130200
2006-06-19,14815.86,14918.6,14772.14,14860.35,14860.35,86300
2006-06-20,14811.11,14845.71,14621.87,14648.41,14648.41,91800
2006-06-21,14712.86,14713.43,14482.96,14644.26,14644.26,95000
2006-06-22,14812.17,15138.47,14812.17,15135.69,15135.69,109000
2006-06-23,15001.77,15126.52,14865.57,15124.04,15124.04,98100
2006-06-26,15080.23,15216.78,14987.77,15152.4,15152.4,93200
2006-06-27,15165.63,15207.38,15095.11,15171.81,15171.81,94000
2006-06-28,14998.01,14998.01,14824.8,14886.11,14886.11,96500
2006-06-29,14981.7,15137.58,14975.78,15121.15,15121.15,87700
2006-06-30,15333.1,15521.22,15333.1,15505.18,15505.18,108900
2006-07-03,15573.35,15617.22,15513.29,15571.62,15571.62,102700
2006-07-04,15677.04,15710.39,15617.81,15638.5,15638.5,90900
2006-07-05,15504.17,15584.62,15479.93,15523.94,15523.94,89600
2006-07-06,15455.18,15460.83,15278.18,15321.4,15321.4,94600
2006-07-07,15428.32,15437.04,15276.15,15307.61,15307.61,90400
